step,time,loading,path_conjugate_stress,cauchy_11,cauchy_22,cauchy_33,cauchy_12,cauchy_23,cauchy_13,kirchhoff_11,kirchhoff_22,kirchhoff_33,kirchhoff_12,kirchhoff_23,kirchhoff_13,green_lagrange_11,green_lagrange_22,green_lagrange_33,green_lagrange_12,green_lagrange_23,green_lagrange_13,euler_almansi_11,euler_almansi_22,euler_almansi_33,euler_almansi_12,euler_almansi_23,euler_almansi_13,material_log_11,material_log_22,material_log_33,material_log_12,material_log_23,material_log_13,spatial_log_11,spatial_log_22,spatial_log_33,spatial_log_12,spatial_log_23,spatial_log_13,equivalent_plastic_strain,yield_residual,A_1111,A_1122,A_1212,D_1111,D_1122,D_1212
211,0.5275,0.05275,319.90893009562706,1.7327078144783339,-0.8663539072223987,-0.8663539072223987,319.90893009562706,0.0,0.0,1.7327078144783339,-0.8663539072223987,-0.8663539072223987,319.90893009562706,0.0,0.0,0.0,0.0013912812499999871,0.0,0.026375,0.0,0.0,0.0,-0.0013912812499999871,0.0,0.026375,0.0,0.0,-0.0006953181938437464,0.0006953181938437268,0.0,0.02636277512203757,0.0,0.0,0.0006953181938437268,-0.0006953181938437464,0.0,0.026362775122037573,0.0,0.0,0.028152042910665885,5.760506383012398e-08,264937.36802174064,113870.53583496402,959.8863021136931,264896.0577562442,113864.38309182566,960.7526560209137
212,0.53,0.053000000000000005,320.14864080807064,1.73531592115167,-0.8676579605590656,-0.8676579605590656,320.14864080807064,0.0,0.0,1.73531592115167,-0.8676579605590656,-0.8676579605590656,320.14864080807064,0.0,0.0,0.0,0.0014045000000000307,0.0,0.026500000000000003,0.0,0.0,0.0,-0.0014045000000000307,0.0,0.026500000000000003,0.0,0.0,-0.0007019214145502343,0.0007019214145502661,0.0,0.026487600549065418,0.0,0.0,0.0007019214145502661,-0.0007019214145502343,0.0,0.026487600549065418,0.0,0.0,0.0282946546188827,5.720477247450617e-08,264941.8232381066,113868.45145380721,957.7003825540451,264900.2849243512,113862.26558666884,958.5680405146074
213,0.5325,0.05325,320.3878056878916,1.7379201118947316,-0.8689600559389812,-0.8689600559389812,320.3878056878916,0.0,0.0,1.7379201118947316,-0.8689600559389812,-0.8689600559389812,320.3878056878916,0.0,0.0,0.0,0.0014177812500000275,0.0,0.026625,0.0,0.0,0.0,-0.0014177812500000275,0.0,0.026625,0.0,0.0,-0.0007085557975983069,0.0007085557975983372,0.0,0.026612424322941124,0.0,0.0,0.0007085557975983372,-0.0007085557975983069,0.0,0.02661242432294112,0.0,0.0,0.028437270256770255,5.680720960299368e-08,264946.26311350154,113866.37489755139,955.5195543175505,264904.4965095767,113860.15587878747,956.388514373485
214,0.535,0.053500000000000006,320.6264260064866,1.7405203871090589,-0.8702601935629146,-0.8702601935629146,320.6264260064866,0.0,0.0,1.7405203871090589,-0.8702601935629146,-0.8702601935629146,320.6264260064866,0.0,0.0,0.0,0.0014311249999999776,0.0,0.026750000000000003,0.0,0.0,0.0,-0.0014311249999999776,0.0,0.026750000000000003,0.0,0.0,-0.0007152213421602124,0.0007152213421601935,0.0,0.026737246435896,0.0,0.0,0.0007152213421601935,-0.0007152213421602124,0.0,0.026737246435896,0.0,0.0,0.028579889815175407,5.641237521558651e-08,264950.687722351,113864.30612824477,953.3438061143679,264908.6925875979,113858.05393034262,954.2140663079397
215,0.5375,0.05375,320.86450303243254,1.7431167472663915,-0.8715583736248099,-0.8715583736248099,320.86450303243254,0.0,0.0,1.7431167472663915,-0.8715583736248099,-0.8715583736248099,320.86450303243254,0.0,0.0,0.0,0.0014445312499999918,0.0,0.026875,0.0,0.0,0.0,-0.0014445312499999918,0.0,0.026875,0.0,0.0,-0.0007219180474043496,0.0007219180474043472,0.0,0.02686206688016205,0.0,0.0,0.0007219180474043472,-0.0007219180474043496,0.0,0.026862066880162055,0.0,0.0,0.028722513284965296,5.6020382999122376e-08,264955.0971386128,113862.24510817244,951.1731266768766,264912.87323361874,113855.9597037319,952.0446850504986
216,0.54,0.054000000000000006,321.10203803149216,1.745709192807952,-0.8728545963872042,-0.8728545963872042,321.10203803149216,0.0,0.0,1.745709192807952,-0.8728545963872042,-0.8728545963872042,321.10203803149216,0.0,0.0,0.0,0.0014579999999999593,0.0,0.027000000000000003,0.0,0.0,0.0,-0.0014579999999999593,0.0,0.027000000000000003,0.0,0.0,-0.0007286459124952324,0.0007286459124951934,0.0,0.026986885647971588,0.0,0.0,0.0007286459124951934,-0.0007286459124952324,0.0,0.02698688564797159,0.0,0.0,0.028865140657027347,5.56310624233447e-08,264959.4914357762,113860.19179985642,949.0075047598366,264917.03852237033,113853.87316158935,949.8803593562141
217,0.5425,0.05425,321.33903226661994,1.7482977242115871,-0.8741488620974072,-0.8741488620974072,321.33903226661994,0.0,0.0,1.7482977242115871,-0.8741488620974072,-0.8741488620974072,321.33903226661994,0.0,0.0,0.0,0.001471531249999991,0.0,0.027125,0.0,0.0,0.0,-0.001471531249999991,0.0,0.027125,0.0,0.0,-0.0007354049365934937,0.0007354049365934832,0.0,0.027111702731557427,0.0,0.0,0.0007354049365934832,-0.0007354049365934937,0.0,0.027111702731557427,0.0,0.0,0.02900777192226917,5.524458401851007e-08,264963.87068686966,113858.14616605196,946.8469291402289,264921.1885281188,113851.79426678167,947.7210780023344
218,0.545,0.05450000000000001,321.5754869979672,1.7508823420084392,-0.875441171012606,-0.875441171012606,321.5754869979672,0.0,0.0,1.7508823420084392,-0.875441171012606,-0.875441171012606,321.5754869979672,0.0,0.0,0.0,0.001485124999999976,0.0,0.027250000000000003,0.0,0.0,0.0,-0.001485124999999976,0.0,0.027250000000000003,0.0,0.0,-0.0007421951188559097,0.0007421951188558857,0.0,0.027236518123152562,0.0,0.0,0.0007421951188558857,-0.0007421951188559097,0.0,0.027236518123152562,0.0,0.0,0.02915040707161859,5.486072041094303e-08,264968.2349644607,113856.10816974757,944.6913886173279,264925.32332466333,113849.72298240844,945.5668297883574
219,0.5475,0.05475,321.8114034828881,1.753463046749471,-0.8767315233915091,-0.8767315233915091,321.8114034828881,0.0,0.0,1.753463046749471,-0.8767315233915091,-0.8767315233915091,321.8114034828881,0.0,0.0,0.0,0.0014987812500000253,0.0,0.027375,0.0,0.0,0.0,-0.0014987812500000253,0.0,0.027375,0.0,0.0,-0.0007490164584353725,0.0007490164584353987,0.0,0.02736133181499074,0.0,0.0,0.0007490164584353987,-0.0007490164584353725,0.0,0.027361331814990737,0.0,0.0,0.029293046096023536,5.4479642130900174e-08,264972.5843406645,113854.07777416112,942.5408720126434,264929.4429853468,113847.65927179804,943.4176035360282
220,0.55,0.05500000000000001,322.04678297594484,1.7560398390221221,-0.8780199195026743,-0.8780199195026743,322.04678297594484,0.0,0.0,1.7560398390221221,-0.8780199195026743,-0.8780199195026743,322.04678297594484,0.0,0.0,0.0,0.0015125000000000277,0.0,0.027500000000000004,0.0,0.0,0.0,-0.0015125000000000277,0.0,0.027500000000000004,0.0,0.0,-0.0007558689544809172,0.0007558689544809429,0.0,0.02748614379930601,0.0,0.0,0.0007558689544809429,-0.0007558689544809172,0.0,0.02748614379930601,0.0,0.0,0.02943568898645207,5.410100811786833e-08,264976.9188871407,113852.05494274062,940.3953681697312,264933.5475830513,113845.60309850854,941.2733880892401
221,0.5525,0.05525,322.2816267289134,1.7586127193833048,-0.8793063597000397,-0.8793063597000397,322.2816267289134,0.0,0.0,1.7586127193833048,-0.8793063597000397,-0.8793063597000397,322.2816267289134,0.0,0.0,0.0,0.0015262812499999834,0.0,0.027625,0.0,0.0,0.0,-0.0015262812499999834,0.0,0.027625,0.0,0.0,-0.0007627526061376813,0.0007627526061376749,0.0,0.02761095406833255,0.0,0.0,0.0007627526061376749,-0.0007627526061376813,0.0,0.027610954068332555,0.0,0.0,0.029578335733892278,5.372515943236067e-08,264981.2386751042,113850.03963915931,938.2548659544409,264937.6371902104,113843.55442632284,939.1341723141384
222,0.555,0.05550000000000001,322.5159359907892,1.7611816884934548,-0.8805908442551156,-0.8805908442551156,322.5159359907892,0.0,0.0,1.7611816884934548,-0.8805908442551156,-0.8805908442551156,322.5159359907892,0.0,0.0,0.0,0.0015401250000000033,0.0,0.027750000000000004,0.0,0.0,0.0,-0.0015401250000000033,0.0,0.027750000000000004,0.0,0.0,-0.0007696674125469867,0.0007696674125469866,0.0,0.02773576261430568,0.0,0.0,0.0007696674125469866,-0.0007696674125469867,0.0,0.02773576261430568,0.0,0.0,0.029720986329352293,5.3351925544120604e-08,264985.54377532215,113848.03182731722,936.1193542546534,264941.71187880397,113841.51321925008,936.9999450989118
223,0.5575,0.05575,322.7497120077921,1.763746747015985,-0.8818733734996044,-0.8818733734996044,322.7497120077921,0.0,0.0,1.763746747015985,-0.8818733734996044,-0.8818733734996044,322.7497120077921,0.0,0.0,0.0,0.0015540312499999764,0.0,0.027875,0.0,0.0,0.0,-0.0015540312499999764,0.0,0.027875,0.0,0.0,-0.0007766133728462107,0.0007766133728461811,0.0,0.02786056942946038,0.0,0.0,0.0007766133728461811,-0.0007766133728462107,0.0,0.02786056942946038,0.0,0.0,0.029863640763860208,5.2981192766310414e-08,264989.83425812307,113846.03147133652,933.9888219803979,264945.7717203692,113839.47944152115,934.8706953539078
224,0.56,0.05600000000000001,322.9829560233724,1.766307895617169,-0.8831539478085845,-0.8831539478085845,322.9829560233724,0.0,0.0,1.766307895617169,-0.8831539478085845,-0.8831539478085845,322.9829560233724,0.0,0.0,0.0,0.0015680000000000138,0.0,0.028000000000000004,0.0,0.0,0.0,-0.0015680000000000138,0.0,0.028000000000000004,0.0,0.0,-0.0007835904861689062,0.0007835904861689209,0.0,0.027985374506032345,0.0,0.0,0.0007835904861689209,-0.0007835904861689062,0.0,0.02798537450603234,0.0,0.0,0.030006299028464075,5.261301794234896e-08,264994.1101933954,113844.03853556204,931.8632580637932,264949.81678599823,113837.45305758915,932.7464120116025
225,0.5625,0.05625,323.2156692782165,1.768865135050086,-0.8844325674998758,-0.8844325674998758,323.2156692782165,0.0,0.0,1.768865135050086,-0.8844325674998758,-0.8844325674998758,323.2156692782165,0.0,0.0,0.0,0.0015820312500000044,0.0,0.028125,0.0,0.0,0.0,-0.0015820312500000044,0.0,0.028125,0.0,0.0,-0.0007905987516447547,0.00079059875164476,0.0,0.02811017783625795,0.0,0.0,0.00079059875164476,-0.0007905987516447547,0.0,0.02811017783625795,0.0,0.0,0.030148961114231817,5.2247514759073965e-08,264998.3716505956,113842.05298455757,929.7426514588733,264953.84714634635,113835.43403212566,930.6270840263707
226,0.5650000000000001,0.05650000000000001,323.44785301025183,1.7714184660035204,-0.8857092330101499,-0.8857092330101499,323.44785301025183,0.0,0.0,1.7714184660035204,-0.8857092330101499,-0.8857092330101499,323.44785301025183,0.0,0.0,0.0,0.0015961249999999483,0.0,0.028250000000000004,0.0,0.0,0.0,-0.0015961249999999483,0.0,0.028250000000000004,0.0,0.0,-0.0007976381683995505,0.0007976381683995115,0.0,0.028234979412373618,0.0,0.0,0.0007976381683995115,-0.0007976381683995505,0.0,0.028234979412373618,0.0,0.0,0.030291627012251254,5.188474005990429e-08,265002.6186987458,113840.07478310645,927.6269911417767,264957.8628716306,113833.42233002139,928.5127003747668
227,0.5675,0.05675,323.6795084546525,1.7739678893201625,-0.8869839446516915,-0.8869839446516915,323.6795084546525,0.0,0.0,1.7739678893201625,-0.8869839446516915,-0.8869839446516915,323.6795084546525,0.0,0.0,0.0,0.0016102812499999564,0.0,0.028375,0.0,0.0,0.0,-0.0016102812499999564,0.0,0.028375,0.0,0.0,-0.0008047087355552532,0.0008047087355552045,0.0,0.02835977922661665,0.0,0.0,0.0008047087355552045,-0.0008047087355552532,0.0,0.02835977922661665,0.0,0.0,0.03043429671362999,5.152412541065132e-08,265006.85140644445,113838.10389620722,925.5162661104987,264961.8640316382,113831.41791638173,926.4032500551535
228,0.5700000000000001,0.05700000000000001,323.9106368438454,1.7765134057783583,-0.8882567028975695,-0.8882567028975695,323.9106368438454,0.0,0.0,1.7765134057783583,-0.8882567028975695,-0.8882567028975695,323.9106368438454,0.0,0.0,0.0,0.0016245000000000287,0.0,0.028500000000000004,0.0,0.0,0.0,-0.0016245000000000287,0.0,0.028500000000000004,0.0,0.0,-0.0008118104522298926,0.0008118104522299195,0.0,0.028484577271224224,0.0,0.0,0.0008118104522299195,-0.0008118104522298926,0.0,0.028484577271224224,0.0,0.0,0.030576970209495444,5.11663529323414e-08,265011.0698418621,113836.14028907458,923.4104653850372,264965.8506957248,113829.42075652802,924.2987220879229
229,0.5725,0.05725,324.14123940751455,1.77905501624321,-0.8895275081299947,-0.8895275081299947,324.14123940751455,0.0,0.0,1.77905501624321,-0.8895275081299947,-0.8895275081299947,324.14123940751455,0.0,0.0,0.0,0.0016387812500000543,0.0,0.028625,0.0,0.0,0.0,-0.0016387812500000543,0.0,0.028625,0.0,0.0,-0.0008189433175376869,0.0008189433175377405,0.0,0.028609373538434412,0.0,0.0,0.0008189433175377405,-0.0008189433175376869,0.0,0.028609373538434412,0.0,0.0,0.030719647490994744,5.0810911034204764e-08,265015.274072751,113834.18392713544,921.3095780072908,264969.8229328223,113827.43081599317,922.1991055154263
230,0.5750000000000001,0.05750000000000001,324.37131737260785,1.7815927215825655,-0.8907963607996733,-0.8907963607996733,324.37131737260785,0.0,0.0,1.7815927215825655,-0.8907963607996733,-0.8907963607996733,324.37131737260785,0.0,0.0,0.0,0.001653125000000033,0.0,0.028750000000000005,0.0,0.0,0.0,-0.001653125000000033,0.0,0.028750000000000005,0.0,0.0,-0.000826107330588967,0.0008261073305889954,0.0,0.028734168020485576,0.0,0.0,0.0008261073305889954,-0.000826107330588967,0.0,0.028734168020485576,0.0,0.0,0.03086232854929475,5.0457856559660286e-08,265019.4641664433,113832.23477602947,919.2135930411605,264973.7808114383,113825.44806052251,920.1043894019455
231,0.5775,0.05775,324.6008719633415,1.7841265227006546,-0.8920632613587176,-0.8920632613587176,324.6008719633415,0.0,0.0,1.7841265227006546,-0.8920632613587176,-0.8920632613587176,324.6008719633415,0.0,0.0,0.0,0.001667531249999965,0.0,0.028875,0.0,0.0,0.0,-0.001667531249999965,0.0,0.028875,0.0,0.0,-0.0008333024904902013,0.0008333024904901127,0.0,0.028858960709616438,0.0,0.0,0.0008333024904901127,-0.0008333024904902013,0.0,0.02885896070961644,0.0,0.0,0.031005013375581956,5.0107416882383404e-08,265023.6401898587,113830.29280160504,917.1224995720695,264977.7243996632,113823.47245606963,918.0145628334102
232,0.58,0.057999999999999996,324.8299044012062,1.7866564205044144,-0.8933282102689896,-0.8933282102689896,324.8299044012062,0.0,0.0,1.7866564205044144,-0.8933282102689896,-0.8933282102689896,324.8299044012062,0.0,0.0,0.0,0.0016819999999999613,0.0,0.028999999999999998,0.0,0.0,0.0,-0.0016819999999999613,0.0,0.028999999999999998,0.0,0.0,-0.0008405287963439291,0.0008405287963438849,0.0,0.02898375159806641,0.0,0.0,0.0008405287963438849,-0.0008405287963439291,0.0,0.02898375159806641,0.0,0.0,0.031147701961062504,4.97594783155364e-08,265027.8022095027,113828.35796992043,915.0362867074582,264981.65376516915,113821.50396879745,915.9296149177246
233,0.5825,0.05825,325.0584159049719,1.7891824160042369,-0.8945912079937268,-0.8945912079937268,325.0584159049719,0.0,0.0,1.7891824160042369,-0.8945912079937268,-0.8945912079937268,325.0584159049719,0.0,0.0,0.0,0.0016965312500000218,0.0,0.029125,0.0,0.0,0.0,-0.0016965312500000218,0.0,0.029125,0.0,0.0,-0.0008477862472489196,0.000847786247248954,0.0,0.029108540678074925,0.0,0.0,0.000847786247248954,-0.0008477862472489196,0.0,0.029108540678074925,0.0,0.0,0.031290394296962114,4.9413756642024964e-08,265031.95029147516,113826.43024723986,912.9549435765803,264985.56897521636,113819.54256507465,913.8495347845691
234,0.585,0.058499999999999996,325.28640769069415,1.7917045101293294,-0.8958522550730571,-0.8958522550730571,325.28640769069415,0.0,0.0,1.7917045101293294,-0.8958522550730571,-0.8958522550730571,325.28640769069415,0.0,0.0,0.0,0.0017111250000000355,0.0,0.029249999999999998,0.0,0.0,0.0,-0.0017111250000000355,0.0,0.029249999999999998,0.0,0.0,-0.0008550748423000572,0.000855074842300102,0.0,0.02923332794188246,0.0,0.0,0.000855074842300102,-0.0008550748423000572,0.0,0.029233327941882457,0.0,0.0,0.03143309037452603,4.907064976578113e-08,265036.0845014697,113824.50960003259,910.8784593303135,264989.4700966564,113817.58821147431,911.774311585389
235,0.5875,0.058750000000000004,325.51388097171827,1.7942227039793974,-0.897111351998091,-0.897111351998091,325.51388097171827,0.0,0.0,1.7942227039793974,-0.897111351998091,-0.897111351998091,325.51388097171827,0.0,0.0,0.0,0.0017257812500000025,0.0,0.029375000000000002,0.0,0.0,0.0,-0.0017257812500000025,0.0,0.029375000000000002,0.0,0.0,-0.000862394580588282,0.0008623945805883393,0.0,0.029358113381729587,0.0,0.0,0.0008623945805883393,-0.000862394580588282,0.0,0.02935811338172959,0.0,0.0,0.03157579018501905,4.872981662629172e-08,265040.2049047777,113822.59599497246,908.8068231413927,264993.35719593096,113815.64087477404,909.703934493384
236,0.59,0.059,325.740836958686,1.7967369985897494,-0.898368499294874,-0.898368499294874,325.740836958686,0.0,0.0,1.7967369985897494,-0.898368499294874,-0.898368499294874,325.740836958686,0.0,0.0,0.0,0.0017405000000000337,0.0,0.0295,0.0,0.0,0.0,-0.0017405000000000337,0.0,0.0295,0.0,0.0,-0.0008697454612007752,0.0008697454612008145,0.0,0.02948289698985713,0.0,0.0,0.0008697454612008145,-0.0008697454612007752,0.0,0.02948289698985713,0.0,0.0,0.031718493719725384,4.839125722355675e-08,265044.3115662932,113820.68939893437,906.7400242040894,264997.23033908237,113813.70052195169,907.6383927033753
237,0.5925,0.059250000000000004,325.96727685954045,1.7992473950486574,-0.8996236975075431,-0.8996236975075431,325.96727685954045,0.0,0.0,1.7992473950486574,-0.8996236975075431,-0.8996236975075431,325.96727685954045,0.0,0.0,0.0,0.0017552812500000181,0.0,0.029625000000000002,0.0,0.0,0.0,-0.0017552812500000181,0.0,0.029625000000000002,0.0,0.0,-0.0008771274832207589,0.0008771274832207835,0.0,0.029607678758506735,0.0,0.0,0.0008771274832207835,-0.0008771274832207589,0.0,0.029607678758506735,0.0,0.0,0.03186120096994871,4.8055369461508235e-08,265048.40455051145,113818.78977899511,904.6780517343141,265001.08959174843,113811.76712018678,905.5776754318292
238,0.595,0.0595,326.19320187953105,1.8017538944806717,-0.9008769472235499,-0.9008769472235499,326.19320187953105,0.0,0.0,1.8017538944806717,-0.9008769472235499,-0.9008769472235499,326.19320187953105,0.0,0.0,0.0,0.0017701249999999558,0.0,0.02975,0.0,0.0,0.0,-0.0017701249999999558,0.0,0.02975,0.0,0.0,-0.000884540645727636,0.0008845406457275902,0.0,0.029732458679920488,0.0,0.0,0.0008845406457275902,-0.000884540645727636,0.0,0.029732458679920488,0.0,0.0,0.03200391192701207,4.772152806253871e-08,265052.4839215383,113816.89710242915,902.6208949698485,265004.9350191727,113809.84063685618,903.5217719170674
239,0.5975,0.059750000000000004,326.41861322121986,1.8042564980465017,-0.9021282490064645,-0.9021282490064645,326.41861322121986,0.0,0.0,1.8042564980465017,-0.9021282490064645,-0.9021282490064645,326.41861322121986,0.0,0.0,0.0,0.0017850312499999577,0.0,0.029875000000000002,0.0,0.0,0.0,-0.0017850312499999577,0.0,0.029875000000000002,0.0,0.0,-0.0008919849477969504,0.0008919849477968602,0.0,0.029857236746340655,0.0,0.0,0.0008919849477968602,-0.0008919849477969504,0.0,0.029857236746340655,0.0,0.0,0.03214662658225787,4.739030146083678e-08,265056.54974308657,113815.01133670998,900.5685431697784,265008.7666862015,113807.92103953527,901.4706714187746
240,0.6,0.06,326.6435120844861,1.8067552069095172,-0.9033776034631531,-0.9033776034631531,326.6435120844861,0.0,0.0,1.8067552069095172,-0.9033776034631531,-0.9033776034631531,326.6435120844861,0.0,0.0,0.0,0.0018000000000000238,0.0,0.03,0.0,0.0,0.0,-0.0018000000000000238,0.0,0.03,0.0,0.0,-0.0008994603885003147,0.0008994603885003351,0.0,0.029982012950010302,0.0,0.0,0.0008994603885003351,-0.0008994603885003147,0.0,0.029982012950010302,0.0,0.0,0.032289344927047825,4.706106437879498e-08,265060.6020784847,113813.13244950584,898.5209856148285,265012.5846572925,113806.00829599373,899.4243632182996
241,0.6025,0.060250000000000005,326.8678996665321,1.8092500223363701,-0.9046250111681844,-0.9046250111681844,326.8678996665321,0.0,0.0,1.8092500223363701,-0.9046250111681844,-0.9046250111681844,326.8678996665321,0.0,0.0,0.0,0.0018150312500000432,0.0,0.030125000000000002,0.0,0.0,0.0,-0.0018150312500000432,0.0,0.030125000000000002,0.0,0.0,-0.0009069669669055749,0.0009069669669056092,0.0,0.03010678728317267,0.0,0.0,0.0009069669669056092,-0.0009069669669055749,0.0,0.03010678728317267,0.0,0.0,0.03243206695276293,4.6734214720345335e-08,265064.64099067525,113811.26040868097,896.4782116073766,265016.38899651164,113804.102374197,897.382836618558
242,0.605,0.0605,327.09177716188856,1.811740945545976,-0.9058704727729884,-0.9058704727729884,327.09177716188856,0.0,0.0,1.811740945545976,-0.9058704727729884,-0.9058704727729884,327.09177716188856,0.0,0.0,0.0,0.0018301250000000158,0.0,0.03025,0.0,0.0,0.0,-0.0018301250000000158,0.0,0.03025,0.0,0.0,-0.0009145046820766722,0.0009145046820766778,0.0,0.030231559738071633,0.0,0.0,0.0009145046820766778,-0.0009145046820766722,0.0,0.030231559738071633,0.0,0.0,0.03257479265080338,4.640969564206898e-08,265068.66654222156,113809.39518229138,894.4402104710898,265020.17976754217,113802.20324230175,895.3460809438783
243,0.6075,0.060750000000000005,327.3151457624198,1.8142279778101478,-0.9071139888966785,-0.9071139888966785,327.3151457624198,0.0,0.0,1.8142279778101478,-0.9071139888966785,-0.9071139888966785,327.3151457624198,0.0,0.0,0.0,0.0018452812500000526,0.0,0.030375000000000003,0.0,0.0,0.0,-0.0018452812500000526,0.0,0.030375000000000003,0.0,0.0,-0.0009220735330736466,0.0009220735330737029,0.0,0.03035633030695136,0.0,0.0,0.0009220735330737029,-0.0009220735330736466,0.0,0.030356330306951364,0.0,0.0,0.032717522012588623,4.608750714396592e-08,265072.67879530595,113807.53673858634,892.4069715512596,265023.95703368215,113800.31086865747,893.3140855401598
244,0.61,0.061,327.5380066573289,1.8167111204536517,-0.9083555602268258,-0.9083555602268258,327.5380066573289,0.0,0.0,1.8167111204536517,-0.9083555602268258,-0.9083555602268258,327.5380066573289,0.0,0.0,0.0,0.0018605000000000427,0.0,0.0305,0.0,0.0,0.0,-0.0018605000000000427,0.0,0.0305,0.0,0.0,-0.0009296735189527371,0.0009296735189527794,0.0,0.03048109898205685,0.0,0.0,0.0009296735189527794,-0.0009296735189527371,0.0,0.03048109898205685,0.0,0.0,0.03286025502955721,4.5767535539198434e-08,265076.67781173927,113805.68504600367,890.3784842145251,265027.720857852,113798.4252218021,891.2868397747479
245,0.6125,0.061250000000000006,327.7603610331636,1.819190374820551,-0.9095951874102758,-0.9095951874102758,327.7603610331636,0.0,0.0,1.819190374820551,-0.9095951874102758,-0.9095951874102758,327.7603610331636,0.0,0.0,0.0,0.001875781249999986,0.0,0.030625000000000003,0.0,0.0,0.0,-0.001875781249999986,0.0,0.030625000000000003,0.0,0.0,-0.0009373046387662646,0.0009373046387662607,0.0,0.030605865755633184,0.0,0.0,0.0009373046387662607,-0.0009373046387662646,0.0,0.030605865755633184,0.0,0.0,0.03300299169316684,4.5449723984347656e-08,265080.6636529566,113803.84007317164,888.3547378489457,265031.4713025931,113796.54627046334,889.2643330363511
246,0.615,0.0615,327.9822100738215,1.8216657422742542,-0.9108328711371275,-0.9108328711371275,327.9822100738215,0.0,0.0,1.8216657422742542,-0.9108328711371275,-0.9108328711371275,327.9822100738215,0.0,0.0,0.0,0.0018911249999999935,0.0,0.03075,0.0,0.0,0.0,-0.0018911249999999935,0.0,0.03075,0.0,0.0,-0.0009449668915627315,0.000944966891562722,0.0,0.03073063061992628,0.0,0.0,0.000944966891562722,-0.0009449668915627315,0.0,0.03073063061992628,0.0,0.0,0.03314573199489427,4.513424300967017e-08,265084.63638002536,113802.00178890477,886.3357218639285,265035.2084300745,113794.67398355482,887.2465547350502
247,0.6175,0.061750000000000006,328.2035549605548,1.8241372242310059,-0.9120686121155023,-0.9120686121155023,328.2035549605548,0.0,0.0,1.8241372242310059,-0.9120686121155023,-0.9120686121155023,328.2035549605548,0.0,0.0,0.0,0.0019065312499999543,0.0,0.030875000000000003,0.0,0.0,0.0,-0.0019065312499999543,0.0,0.030875000000000003,0.0,0.0,-0.0009526602763867469,0.0009526602763866996,0.0,0.030855393567182133,0.0,0.0,0.0009526602763866996,-0.0009526602763867469,0.0,0.030855393567182133,0.0,0.0,0.03328847592623533,4.482086524149054e-08,265088.5960536444,113800.17016220465,884.3214256902575,265038.93230209145,113792.808330177,885.2334943023766
248,0.62,0.062,328.4243968719767,1.826604822126379,-0.9133024110547924,-0.9133024110547924,328.4243968719767,0.0,0.0,1.826604822126379,-0.9133024110547924,-0.9133024110547924,328.4243968719767,0.0,0.0,0.0,0.0019219999999999793,0.0,0.031,0.0,0.0,0.0,-0.0019219999999999793,0.0,0.031,0.0,0.0,-0.0009603847922790692,0.0009603847922790505,0.0,0.03098015458964739,0.0,0.0,0.0009603847922790505,-0.0009603847922790692,0.0,0.03098015458964739,0.0,0.0,0.03343122347870482,4.4509761210065335e-08,265092.54273415066,113798.34516225632,882.3118387799477,265042.6429800736,113790.9492796132,883.2251411910066
249,0.6225,0.06225000000000001,328.64473698406556,1.8290685373983715,-0.914534268690789,-0.914534268690789,328.64473698406556,0.0,0.0,1.8290685373983715,-0.914534268690789,-0.914534268690789,328.64473698406556,0.0,0.0,0.0,0.0019375312499999575,0.0,0.031125000000000003,0.0,0.0,0.0,-0.0019375312499999575,0.0,0.031125000000000003,0.0,0.0,-0.0009681404382765978,0.0009681404382765607,0.0,0.031104913679569305,0.0,0.0,0.0009681404382765607,-0.0009681404382765978,0.0,0.03110491367956931,0.0,0.0,0.03357397464383653,4.420064669830026e-08,265096.4764815165,113796.52675842964,880.3069506064348,265046.34052508144,113789.09680133124,881.2214848751211
250,0.625,0.0625,328.8645764701711,1.8315283715882522,-0.9157641857941262,-0.9157641857941262,328.8645764701711,0.0,0.0,1.8315283715882522,-0.9157641857941262,-0.9157641857941262,328.8645764701711,0.0,0.0,0.0,0.001953125,0.0,0.03125,0.0,0.0,0.0,-0.001953125,0.0,0.03125,0.0,0.0,-0.0009759272134123627,0.0009759272134123621,0.0,0.031229670829195533,0.0,0.0,0.0009759272134123621,-0.0009759272134123627,0.0,0.031229670829195533,0.0,0.0,0.033716729413183155,4.389386276670848e-08,265100.3973553601,113794.71492027446,878.3067506641964,265050.0249978156,113787.25086497885,879.222514849991
251,0.6275000000000001,0.06275000000000001,329.0839165010192,1.833984326189296,-0.9169921631030449,-0.9169921631030449,329.0839165010192,0.0,0.0,1.833984326189296,-0.9169921631030449,-0.9169921631030449,329.0839165010192,0.0,0.0,0.0,0.0019687812499999957,0.0,0.03137500000000001,0.0,0.0,0.0,-0.0019687812499999957,0.0,0.03137500000000001,0.0,0.0,-0.0009837451167155268,0.0009837451167155288,0.0,0.031354426030774096,0.0,0.0,0.0009837451167155288,-0.0009837451167155268,0.0,0.03135442603077409,0.0,0.0,0.0338594877783163,4.358923888503341e-08,265104.3054149383,113792.90961752344,876.3112284690869,265053.6964586125,113785.41144038567,877.2282206321739
