step,time,loading,path_conjugate_stress,cauchy_11,cauchy_22,cauchy_33,cauchy_12,cauchy_23,cauchy_13,kirchhoff_11,kirchhoff_22,kirchhoff_33,kirchhoff_12,kirchhoff_23,kirchhoff_13,green_lagrange_11,green_lagrange_22,green_lagrange_33,green_lagrange_12,green_lagrange_23,green_lagrange_13,euler_almansi_11,euler_almansi_22,euler_almansi_33,euler_almansi_12,euler_almansi_23,euler_almansi_13,material_log_11,material_log_22,material_log_33,material_log_12,material_log_23,material_log_13,spatial_log_11,spatial_log_22,spatial_log_33,spatial_log_12,spatial_log_23,spatial_log_13,equivalent_plastic_strain,yield_residual,A_1111,A_1122,A_1212,D_1111,D_1122,D_1212
208,0.52,0.052000000000000005,606.9702033828993,404.6468022552716,-202.3234011276277,-202.3234011276277,0.0,0.0,0.0,404.6468022552716,-202.3234011276277,-202.3234011276277,0.0,0.0,0.0,0.05480022745779123,-0.02533556657855518,-0.02533556657855518,0.0,0.0,0.0,0.04938735128939753,-0.02668787125668226,-0.02668787125668226,0.0,0.0,0.0,0.05199999999999996,-0.02599999999999997,-0.02599999999999997,0.0,0.0,0.0,0.05199999999999996,-0.02599999999999997,-0.02599999999999997,0.0,0.0,0.0,0.049597246737598244,6.127402230049483e-08,148448.55850416466,159550.66668492954,76686.63151206552,164313.94124552832,163753.3825749806,73003.15639647502
209,0.5225,0.05225,607.482832241148,404.988554827432,-202.494277413716,-202.494277413716,0.0,0.0,0.0,404.988554827432,-202.494277413716,-202.494277413716,0.0,0.0,0.0,0.05507769693310827,-0.025454217854883,-0.025454217854883,0.0,0.0,0.0,0.04961260129655831,-0.026819559684864158,-0.026819559684864158,0.0,0.0,0.0,0.052249999999999894,-0.026124999999999943,-0.026124999999999943,0.0,0.0,0.0,0.052249999999999894,-0.026124999999999943,-0.026124999999999943,0.0,0.0,0.0,0.04984577785336027,6.05414811616356e-08,148370.8361426282,159532.45929810466,76711.20105926093,164309.69548135187,163755.1637044967,73008.44808933031
210,0.525,0.052500000000000005,607.9934616763492,405.3289744509048,-202.6644872254443,-202.6644872254443,0.0,0.0,0.0,405.3289744509048,-202.6644872254443,-202.6644872254443,0.0,0.0,0.0,0.0553553051778527,-0.02557283947209943,-0.02557283947209943,0.0,0.0,0.0,0.049837738706867196,-0.026951281039268804,-0.026951281039268804,0.0,0.0,0.0,0.052500000000000074,-0.026250000000000072,-0.026250000000000072,0.0,0.0,0.0,0.052500000000000074,-0.026250000000000072,-0.026250000000000072,0.0,0.0,0.0,0.05009431781249985,5.981780759611866e-08,148293.1687164561,159514.24686947916,76735.74854803745,164305.46696218566,163756.93754445628,73013.71107648218
211,0.5275,0.05275,608.5020998720619,405.6680665813854,-202.8340332906765,-202.8340332906765,0.0,0.0,0.0,405.6680665813854,-202.8340332906765,-202.8340332906765,0.0,0.0,0.0,0.05563305226142612,-0.02569143143761793,-0.02569143143761793,0.0,0.0,0.0,0.05006276357660833,-0.02708303532812839,-0.02708303532812839,0.0,0.0,0.0,0.052750000000000075,-0.026374999999999947,-0.026374999999999947,0.0,0.0,0.0,0.052750000000000075,-0.026374999999999947,-0.026374999999999947,0.0,0.0,0.0,0.05034286657892335,5.9103058447362855e-08,148215.55612625985,159496.0294295274,76760.27416388126,164301.25561953557,163758.70412365085,73018.9455555437
212,0.53,0.053000000000000005,609.0087549795182,406.0058366530175,-203.00291832650066,-203.00291832650066,0.0,0.0,0.0,406.0058366530175,-203.00291832650066,-203.00291832650066,0.0,0.0,0.0,0.05591093825326554,-0.025809993758850902,-0.025809993758850902,0.0,0.0,0.0,0.05028767596203809,-0.027214822559677998,-0.027214822559677998,0.0,0.0,0.0,0.05300000000000011,-0.026499999999999992,-0.026499999999999992,0.0,0.0,0.0,0.05300000000000011,-0.026499999999999992,-0.026499999999999992,0.0,0.0,0.0,0.05059142411668102,5.8396722124598455e-08,148137.99827300472,159477.80700860685,76784.77809064806,164297.06138516037,163760.46347076682,73024.15172238581
213,0.5325,0.05325,609.5134351177377,406.34229007849177,-203.17114503924589,-203.17114503924589,0.0,0.0,0.0,406.34229007849177,-203.17114503924589,-203.17114503924589,0.0,0.0,0.0,0.05618896322284228,-0.025928526443208366,-0.025928526443208366,0.0,0.0,0.0,0.05051247591938429,-0.027346642742154148,-0.027346642742154148,0.0,0.0,0.0,0.05325000000000002,-0.026625000000000076,-0.026625000000000076,0.0,0.0,0.0,0.05325000000000002,-0.026625000000000076,-0.026625000000000076,0.0,0.0,0.0,0.050839990389964555,5.769913968833862e-08,148060.49505800495,159459.57963696058,76809.26051067156,164292.88419106664,163762.21561438823,73029.32977124235
214,0.535,0.053500000000000006,610.0161483736474,406.6774322491037,-203.33871612454374,-203.33871612454374,0.0,0.0,0.0,406.6774322491037,-203.33871612454374,-203.33871612454374,0.0,0.0,0.0,0.05646712723966274,-0.026047029498098395,-0.026047029498098395,0.0,0.0,0.0,0.050737163504847194,-0.027478495883795584,-0.027478495883795584,0.0,0.0,0.0,0.05349999999999994,-0.026749999999999968,-0.026749999999999968,0.0,0.0,0.0,0.05349999999999994,-0.026749999999999968,-0.026749999999999968,0.0,0.0,0.0,0.05108856536310798,5.700985639123246e-08,147983.04638292623,159441.34734471556,76833.72160468528,164288.7239695123,163763.9605829947,73034.47989463797
215,0.5375,0.05375,610.5169028021988,407.0112685348046,-203.50563426739424,-203.50563426739424,0.0,0.0,0.0,407.0112685348046,-203.50563426739424,-203.50563426739424,0.0,0.0,0.0,0.05674543037326796,-0.02616550293092773,-0.02616550293092773,0.0,0.0,0.0,0.0509617387745987,-0.02761038199284338,-0.02761038199284338,0.0,0.0,0.0,0.053749999999999916,-0.026874999999999982,-0.026874999999999982,0.0,0.0,0.0,0.053749999999999916,-0.026874999999999982,-0.026874999999999982,0.0,0.0,0.0,0.05133714900058654,5.632875854644226e-08,147905.65214979067,159423.11016187965,76858.16155189706,164284.58065301334,163765.69840495856,73039.60228346071
216,0.54,0.054000000000000006,611.0157064264849,407.34380428431786,-203.67190214216703,-203.67190214216703,0.0,0.0,0.0,407.34380428431786,-203.67190214216703,-203.67190214216703,0.0,0.0,0.0,0.057023872693233835,-0.02628394674910084,-0.02628394674910084,0.0,0.0,0.0,0.05118620178478267,-0.027742301077540055,-0.027742301077540055,0.0,0.0,0.0,0.054000000000000034,-0.02699999999999999,-0.02699999999999999,0.0,0.0,0.0,0.054000000000000034,-0.02699999999999999,-0.02699999999999999,0.0,0.0,0.0,0.05158574126701632,5.565613037106232e-08,147828.31226096718,159404.86811834626,76882.58052998625,164280.45417433293,163767.4291085492,73044.69712696121
217,0.5425,0.05425,611.5125672378554,407.67504482520786,-203.8375224126475,-203.8375224126475,0.0,0.0,0.0,407.6750448252078,-203.83752241264747,-203.83752241264747,0.0,0.0,0.0,0.057302454269170466,-0.026402360960020466,-0.026402360960020466,0.0,0.0,0.0,0.05141055259151439,-0.02787425314613079,-0.02787425314613079,0.0,0.0,0.0,0.05424999999999987,-0.027124999999999996,-0.027124999999999996,0.0,0.0,0.0,0.05424999999999987,-0.027124999999999996,-0.027124999999999996,0.0,0.0,0.0,0.051834342127153404,5.499134658748517e-08,147751.02661916803,159386.62124389646,76906.97871512928,164276.34446647862,163769.15272193545,73049.76461277905
218,0.545,0.05450000000000001,612.0074931960357,408.0049954640292,-204.00249773200653,-204.00249773200653,0.0,0.0,0.0,408.0049954640292,-204.00249773200653,-204.00249773200653,0.0,0.0,0.0,0.05758117517072392,-0.026520745571087467,-0.026520745571087467,0.0,0.0,0.0,0.05163479125088233,-0.028006238206862544,-0.028006238206862544,0.0,0.0,0.0,0.054500000000000014,-0.027249999999999972,-0.027249999999999972,0.0,0.0,0.0,0.054500000000000014,-0.027249999999999972,-0.027249999999999972,0.0,0.0,0.0,0.05208295154589401,5.433491878648056e-08,147673.7951274519,159368.36956819627,76931.35628199157,164272.25146270666,163770.86927318264,73054.8049269368
219,0.5475,0.05475,612.5004922292401,408.33366148616005,-204.16683074308006,-204.16683074308006,0.0,0.0,0.0,408.33366148616005,-204.16683074308006,-204.16683074308006,0.0,0.0,0.0,0.05786003546757379,-0.026639100589700926,-0.026639100589700926,0.0,0.0,0.0,0.051858917818945416,-0.028138256267984274,-0.028138256267984274,0.0,0.0,0.0,0.05474999999999991,-0.027374999999999962,-0.027374999999999962,0.0,0.0,0.0,0.05474999999999991,-0.027374999999999962,-0.027374999999999962,0.0,0.0,0.0,0.05233156948827301,5.3686221690441016e-08,147596.61768923557,159350.11312079037,76955.71340378792,164268.17509653562,163772.57879024604,73059.8182538996
220,0.55,0.05500000000000001,612.9915722342902,408.66104815619343,-204.33052407809677,-204.33052407809677,0.0,0.0,0.0,408.66104815619343,-204.33052407809677,-204.33052407809677,0.0,0.0,0.0,0.05813903522943564,-0.026757426023258035,-0.026757426023258035,0.0,0.0,0.0,0.052082932351735944,-0.02827030733774727,-0.02827030733774727,0.0,0.0,0.0,0.055,-0.02749999999999997,-0.02749999999999997,0.0,0.0,0.0,0.055,-0.02749999999999997,-0.02749999999999997,0.0,0.0,0.0,0.05258019591946488,5.3045255299366545e-08,147519.49420826463,159331.85193111756,76980.05025222948,164264.11530171408,163774.28130098677,73064.80477652614
221,0.5525,0.05525,613.4807410767277,408.9871607178184,-204.49358035890924,-204.49358035890924,0.0,0.0,0.0,408.9871607178184,-204.49358035890924,-204.49358035890924,0.0,0.0,0.0,0.05841817452605913,-0.026875721879154102,-0.026875721879154102,0.0,0.0,0.0,0.052306834905257005,-0.028402391424404483,-0.028402391424404483,0.0,0.0,0.0,0.055250000000000014,-0.02762499999999996,-0.02762499999999996,0.0,0.0,0.0,0.055250000000000014,-0.02762499999999996,-0.02762499999999996,0.0,0.0,0.0,0.052828830804781436,5.241196276983828e-08,147442.42458863455,159313.5860284992,77004.36699763066,164260.07201224504,163775.97683315966,73069.7646761723
222,0.555,0.05550000000000001,613.9680065909316,409.312004393949,-204.6560021969826,-204.6560021969826,0.0,0.0,0.0,409.312004393949,-204.6560021969826,-204.6560021969826,0.0,0.0,0.0,0.058697453427229096,-0.026993988164782656,-0.026993988164782656,0.0,0.0,0.0,0.05253062553548449,-0.028534508536211423,-0.028534508536211423,0.0,0.0,0.0,0.05549999999999997,-0.02774999999999998,-0.02774999999999998,0.0,0.0,0.0,0.05549999999999997,-0.02774999999999998,-0.02774999999999998,0.0,0.0,0.0,0.05307747410967308,5.1786628318950534e-08,147365.4087347818,159295.31544214342,77028.66380882445,164256.04516237671,163777.6654144177,73074.69813261255
223,0.5575,0.05575,614.4533765802299,409.63558438680917,-204.8177921934208,-204.8177921934208,0.0,0.0,0.0,409.63558438680917,-204.8177921934208,-204.8177921934208,0.0,0.0,0.0,0.05897687200276547,-0.02711222488753534,-0.02711222488753534,0.0,0.0,0.0,0.052754304298366084,-0.028666658681425372,-0.028666658681425372,0.0,0.0,0.0,0.055750000000000056,-0.02787500000000002,-0.02787500000000002,0.0,0.0,0.0,0.055750000000000056,-0.02787500000000002,-0.02787500000000002,0.0,0.0,0.0,0.05332612579972672,5.116851298225811e-08,147288.44655148094,159277.04020114636,77052.9408532722,164252.0346865998,163779.34707231322,73079.60532414587
224,0.56,0.05600000000000001,614.9368588170172,409.95790587799326,-204.97895293902397,-204.97895293902397,0.0,0.0,0.0,409.9579058779932,-204.97895293902394,-204.97895293902394,0.0,0.0,0.0,0.05925643032252259,-0.027230432054801912,-0.027230432054801912,0.0,0.0,0.0,0.05297787124982134,-0.028798841868305614,-0.028798841868305614,0.0,0.0,0.0,0.055999999999999994,-0.02800000000000005,-0.02800000000000005,0.0,0.0,0.0,0.055999999999999994,-0.02800000000000005,-0.02800000000000005,0.0,0.0,0.0,0.05357478584066621,5.055795782027417e-08,147211.53794384317,159258.76033449298,77077.19829700627,164248.04051964663,163781.02183429865,73084.48642754306
225,0.5625,0.05625,615.4184610428656,410.2789740285643,-205.13948701430138,-205.13948701430138,0.0,0.0,0.0,410.2789740285642,-205.13948701430135,-205.13948701430135,0.0,0.0,0.0,0.059536128456390225,-0.027348609673970292,-0.027348609673970292,0.0,0.0,0.0,0.0532013264457421,-0.02893105810511376,-0.02893105810511376,0.0,0.0,0.0,0.056249999999999946,-0.028125000000000032,-0.028125000000000032,0.0,0.0,0.0,0.056249999999999946,-0.028125000000000032,-0.028125000000000032,0.0,0.0,0.0,0.053823454198351564,4.9954905989579856e-08,147134.68281732503,159240.4758710517,77101.43630468189,164244.06259650152,163782.68972772066,73089.34161809775
226,0.5650000000000001,0.05650000000000001,615.8981909686399,410.59879397905684,-205.29939698958307,-205.29939698958307,0.0,0.0,0.0,410.5987939790567,-205.29939698958302,-205.29939698958302,0.0,0.0,0.0,0.05981596647429288,-0.02746675775242663,-0.02746675775242663,0.0,0.0,0.0,0.05342466994199219,-0.02906330740011298,-0.02906330740011298,0.0,0.0,0.0,0.0564999999999999,-0.02825000000000002,-0.02825000000000002,0.0,0.0,0.0,0.0564999999999999,-0.02825000000000002,-0.02825000000000002,0.0,0.0,0.0,0.054072130838778425,4.9358959586243145e-08,147057.881077716,159222.18683958068,77125.65503958166,164240.10085238743,163784.3507798271,73094.17106963243
227,0.5675,0.05675,616.3760562746111,410.91737084969884,-205.45868542491223,-205.45868542491223,0.0,0.0,0.0,410.9173708496987,-205.45868542491218,-205.45868542491218,0.0,0.0,0.0,0.06009594444619015,-0.02758487629755524,-0.02758487629755524,0.0,0.0,0.0,0.05364790179440743,-0.02919558976156922,-0.02919558976156922,0.0,0.0,0.0,0.05674999999999992,-0.028375000000000084,-0.028375000000000084,0.0,0.0,0.0,0.05674999999999992,-0.028375000000000084,-0.028375000000000084,0.0,0.0,0.0,0.054320815728077794,4.877028914052062e-08,146981.13263113715,159203.8932687288,77149.85466362438,164236.15522276534,163786.00501776746,73098.97495450843
228,0.5700000000000001,0.05700000000000001,616.8520646105669,411.23470974040896,-205.61735487015793,-205.61735487015793,0.0,0.0,0.0,411.2347097404091,-205.61735487015798,-205.61735487015798,0.0,0.0,0.0,0.060376062442076606,-0.02770296531673827,-0.02770296531673827,0.0,0.0,0.0,0.05387102205879596,-0.02932790519775008,-0.02932790519775008,0.0,0.0,0.0,0.05700000000000008,-0.028499999999999942,-0.028499999999999942,0.0,0.0,0.0,0.05700000000000008,-0.028499999999999942,-0.028499999999999942,0.0,0.0,0.0,0.05456950883251509,4.818855359189911e-08,146904.43738404475,159185.5951870331,77174.03533739719,164232.22564333878,163787.65246859036,73103.75344365805
229,0.5725,0.05725,617.3262235959284,411.55081573060806,-205.77540786532026,-205.77540786532026,0.0,0.0,0.0,411.55081573060806,-205.77540786532026,-205.77540786532026,0.0,0.0,0.0,0.060656320531981334,-0.027821024817356654,-0.027821024817356654,0.0,0.0,0.0,0.054094030790937386,-0.029460253716925067,-0.029460253716925067,0.0,0.0,0.0,0.05725000000000001,-0.028624999999999984,-0.028624999999999984,0.0,0.0,0.0,0.05725000000000001,-0.028624999999999984,-0.028624999999999984,0.0,0.0,0.0,0.054818210118489925,4.761398031405406e-08,146827.7952432302,159167.29262291736,77198.19722015012,164228.3120500546,163789.2931592421,73108.50670658145
230,0.5750000000000001,0.05750000000000001,617.7985408198576,411.86569387989425,-205.93284693996335,-205.93284693996335,0.0,0.0,0.0,411.86569387989425,-205.93284693996335,-205.93284693996335,0.0,0.0,0.0,0.06093671878596918,-0.027939054806788877,-0.027939054806788877,0.0,0.0,0.0,0.054316928046584334,-0.029592635327366,-0.029592635327366,0.0,0.0,0.0,0.0575,-0.028749999999999963,-0.028749999999999963,0.0,0.0,0.0,0.0575,-0.028749999999999963,-0.028749999999999963,0.0,0.0,0.0,0.055066919552536064,4.704622824647231e-08,146751.20611581247,159148.98560469822,77222.34046980512,164224.4143790947,163790.9271165727,73113.23491135631
231,0.5775,0.05775,618.2690238413732,412.17934922758207,-206.08967461379103,-206.08967461379103,0.0,0.0,0.0,412.17934922758207,-206.08967461379103,-206.08967461379103,0.0,0.0,0.0,0.061217257274139625,-0.02805705529241187,-0.02805705529241187,0.0,0.0,0.0,0.05453971388146095,-0.029725050037346934,-0.029725050037346934,0.0,0.0,0.0,0.057749999999999975,-0.02887499999999994,-0.02887499999999994,0.0,0.0,0.0,0.057749999999999975,-0.02887499999999994,-0.02887499999999994,0.0,0.0,0.0,0.05531563710132005,4.648558160624816e-08,146674.66990924123,159130.67416058137,77246.4652430054,164220.53256688072,163792.5543673321,73117.93822468643
232,0.58,0.057999999999999996,618.7376801894582,412.4917867929775,-206.24589339648065,-206.24589339648065,0.0,0.0,0.0,412.4917867929775,-206.24589339648065,-206.24589339648065,0.0,0.0,0.0,0.06149793606662746,-0.02817502628160079,-0.02817502628160079,0.0,0.0,0.0,0.05476238835126379,-0.02985749785514369,-0.02985749785514369,0.0,0.0,0.0,0.05800000000000008,-0.02900000000000005,-0.02900000000000005,0.0,0.0,0.0,0.05800000000000008,-0.02900000000000005,-0.02900000000000005,0.0,0.0,0.0,0.05556436273164121,4.5931415115774143e-08,146598.18653129938,159112.35831866012,77270.57169509237,164216.66655007712,163794.1749381684,73122.61681188176
233,0.5825,0.05825,619.2045173631743,412.803011575486,-206.4015057876883,-206.4015057876883,0.0,0.0,0.0,412.8030115754861,-206.40150578768836,-206.40150578768836,0.0,0.0,0.0,0.0617787552336021,-0.028292967781728517,-0.028292967781728517,0.0,0.0,0.0,0.05498495151166127,-0.02998997878903431,-0.02998997878903431,0.0,0.0,0.0,0.058250000000000066,-0.029124999999999967,-0.029124999999999967,0.0,0.0,0.0,0.058250000000000066,-0.029124999999999967,-0.029124999999999967,0.0,0.0,0.0,0.055813096410430835,4.538401299214456e-08,146521.7558900954,159094.03810692014,77294.659980141,164212.81626558347,163795.7888556329,73127.27083689312
234,0.585,0.058499999999999996,619.6695428317721,413.11302855452016,-206.55651427725195,-206.55651427725195,0.0,0.0,0.0,413.11302855452016,-206.55651427725195,-206.55651427725195,0.0,0.0,0.0,0.0620597148452684,-0.02841087980016671,-0.02841087980016671,0.0,0.0,0.0,0.055207403418294276,-0.03012249284729862,-0.03012249284729862,0.0,0.0,0.0,0.05849999999999998,-0.029250000000000026,-0.029250000000000026,0.0,0.0,0.0,0.05849999999999998,-0.029250000000000026,-0.029250000000000026,0.0,0.0,0.0,0.05606183810475231,4.4843261548521696e-08,146445.37789405778,159075.71355324046,77318.73025094625,164208.98165052882,163797.39614618107,73131.9004623012
235,0.5875,0.058750000000000004,620.1327640347994,413.42184268986625,-206.71092134493313,-206.71092134493313,0.0,0.0,0.0,413.42184268986625,-206.71092134493313,-206.71092134493313,0.0,0.0,0.0,0.0623408149718665,-0.028528762344284586,-0.028528762344284586,0.0,0.0,0.0,0.055429744126775926,-0.030255040038218883,-0.030255040038218883,0.0,0.0,0.0,0.058750000000000045,-0.029374999999999925,-0.029374999999999925,0.0,0.0,0.0,0.058750000000000045,-0.029374999999999925,-0.029374999999999925,0.0,0.0,0.0,0.056310587781800106,4.430887656781124e-08,146369.05245194962,159057.3846853873,77342.78265906847,164205.16264228857,163798.99683616584,73136.50584936095
236,0.59,0.059,620.594188382214,413.72945892144696,-206.86472946076705,-206.86472946076705,0.0,0.0,0.0,413.7294589214469,-206.86472946076702,-206.86472946076702,0.0,0.0,0.0,0.06262205568367107,-0.02864661542145014,-0.02864661542145014,0.0,0.0,0.0,0.05565197369269126,-0.030387620370079582,-0.030387620370079582,0.0,0.0,0.0,0.05899999999999993,-0.029500000000000016,-0.029500000000000016,0.0,0.0,0.0,0.05899999999999993,-0.029500000000000016,-0.029500000000000016,0.0,0.0,0.0,0.05655934540889937,4.3781028580269776e-08,146292.7794728519,159039.05153102145,77366.81735483003,164201.35917846634,163800.59095184537,73141.08715800002
237,0.5925,0.059250000000000004,621.0538232544916,414.035882169632,-207.0179410848596,-207.0179410848596,0.0,0.0,0.0,414.0358821696319,-207.01794108485956,-207.01794108485956,0.0,0.0,0.0,0.06290343705099266,-0.028764439039028922,-0.028764439039028922,0.0,0.0,0.0,0.05587409217159772,-0.030520233851166534,-0.030520233851166534,0.0,0.0,0.0,0.059249999999999955,-0.029625000000000026,-0.029625000000000026,0.0,0.0,0.0,0.059249999999999955,-0.029625000000000026,-0.029625000000000026,0.0,0.0,0.0,0.05680811095350545,4.3259547055640724e-08,146216.5588661658,159020.71411769695,77390.83448732781,164197.57119689745,163802.1785193816,73145.64454683207
238,0.595,0.0595,621.5116760027361,414.34111733516283,-207.1705586675733,-207.1705586675733,0.0,0.0,0.0,414.34111733516283,-207.1705586675733,-207.1705586675733,0.0,0.0,0.0,0.06318495914417643,-0.028882233204384933,-0.028882233204384933,0.0,0.0,0.0,0.05609609961902501,-0.03065288048976811,-0.03065288048976811,0.0,0.0,0.0,0.059499999999999977,-0.02974999999999997,-0.02974999999999997,0.0,0.0,0.0,0.059499999999999977,-0.02974999999999997,-0.02974999999999997,0.0,0.0,0.0,0.05705688438320363,4.274420462024864e-08,146140.39054161633,159002.37247285908,77414.83420444233,164193.79863565325,163803.7595648382,73150.1781731669
239,0.5975,0.059750000000000004,621.9677539487886,414.6451692991742,-207.32258464961444,-207.32258464961444,0.0,0.0,0.0,414.64516929917414,-207.3225846496144,-207.3225846496144,0.0,0.0,0.0,0.06346662203360287,-0.02899999792488045,-0.02899999792488045,0.0,0.0,0.0,0.056317996090474665,-0.03078556029417523,-0.03078556029417523,0.0,0.0,0.0,0.05974999999999995,-0.029875000000000006,-0.029875000000000006,0.0,0.0,0.0,0.05974999999999995,-0.029875000000000006,-0.029875000000000006,0.0,0.0,0.0,0.057305665665708154,4.22351718043501e-08,146064.27440925752,158984.02662384097,77438.81665286835,164190.041433048,163805.3341141768,73154.68819304122
240,0.6,0.06,622.4220643853364,414.94804292355764,-207.47402146177882,-207.47402146177882,0.0,0.0,0.0,414.94804292355764,-207.47402146177882,-207.47402146177882,0.0,0.0,0.0,0.06374842578968787,-0.02911773320787564,-0.02911773320787564,0.0,0.0,0.0,0.056539781641421205,-0.03091827327267993,-0.03091827327267993,0.0,0.0,0.0,0.060000000000000026,-0.029999999999999995,-0.029999999999999995,0.0,0.0,0.0,0.060000000000000026,-0.029999999999999995,-0.029999999999999995,0.0,0.0,0.0,0.0575544547688625,4.1732448607945116e-08,145988.21037944852,158965.67659787653,77462.78197809328,164186.29952761217,163806.90219327033,73159.17476119913
241,0.6025,0.060250000000000005,622.8746145760199,415.2497430506509,-207.624871525369,-207.624871525369,0.0,0.0,0.0,415.24974305065086,-207.62487152536897,-207.62487152536897,0.0,0.0,0.0,0.06403037048288207,-0.029235439060729063,-0.029235439060729063,0.0,0.0,0.0,0.05676145632731083,-0.031051019433576688,-0.031051019433576688,0.0,0.0,0.0,0.06024999999999995,-0.030125000000000048,-0.030125000000000048,0.0,0.0,0.0,0.06024999999999995,-0.030125000000000048,-0.030125000000000048,0.0,0.0,0.0,0.05780325166063795,4.1235580283682793e-08,145912.1983628754,158947.32242208795,77486.73032445548,164182.57285811816,163808.4638278902,73163.63803114933
242,0.605,0.0605,623.3254117555432,415.55027450368465,-207.7751372518586,-207.7751372518586,0.0,0.0,0.0,415.55027450368465,-207.7751372518586,-207.7751372518586,0.0,0.0,0.0,0.0643124561836721,-0.02935311549079722,-0.02935311549079722,0.0,0.0,0.0,0.056983020203562273,-0.031183798785162642,-0.031183798785162642,0.0,0.0,0.0,0.0605000000000001,-0.030250000000000044,-0.030250000000000044,0.0,0.0,0.0,0.0605000000000001,-0.030250000000000044,-0.030250000000000044,0.0,0.0,0.0,0.05805205630913426,4.074479420523858e-08,145836.23827053283,158928.96412349588,77510.66183509931,164178.86136355952,163810.01904371654,73168.07815512356
243,0.6075,0.060750000000000005,623.774463129779,415.8496420865065,-207.9248210432725,-207.9248210432725,0.0,0.0,0.0,415.84964208650644,-207.92482104327246,-207.92482104327246,0.0,0.0,0.0,0.06459468296257875,-0.029470762505434955,-0.029470762505434955,0.0,0.0,0.0,0.05720447332556622,-0.03131661133573593,-0.03131661133573593,0.0,0.0,0.0,0.060749999999999936,-0.03037500000000005,-0.03037500000000005,0.0,0.0,0.0,0.060749999999999936,-0.03037500000000005,-0.03037500000000005,0.0,0.0,0.0,0.05830086868257761,4.025980615551816e-08,145760.330013734,158910.60172901305,77534.57665206127,164175.16498316353,163811.56786633172,73172.49528415987
244,0.61,0.061,624.2217758758785,416.1478505838953,-208.07392529198316,-208.07392529198316,0.0,0.0,0.0,416.14785058389526,-208.07392529198313,-208.07392529198313,0.0,0.0,0.0,0.06487705089015927,-0.02958838011199516,-0.02958838011199516,0.0,0.0,0.0,0.05742581574868638,-0.0314494570935977,-0.0314494570935977,0.0,0.0,0.0,0.060999999999999936,-0.030500000000000027,-0.030500000000000027,0.0,0.0,0.0,0.060999999999999936,-0.030500000000000027,-0.030500000000000027,0.0,0.0,0.0,0.05854968874932197,3.978072982135927e-08,145684.47350411603,158892.23526544165,77558.47491618802,164171.48365639735,163813.1103212174,73176.8895680264
245,0.6125,0.061250000000000006,624.6673571423769,416.44490476156636,-208.22245238081052,-208.22245238081052,0.0,0.0,0.0,416.4449047615663,-208.2224523808105,-208.2224523808105,0.0,0.0,0.0,0.06515956003700552,-0.029705968317829012,-0.029705968317829012,0.0,0.0,0.0,0.05764704752825822,-0.03158233606705063,-0.03158233606705063,0.0,0.0,0.0,0.06124999999999999,-0.030625000000000048,-0.030625000000000048,0.0,0.0,0.0,0.06124999999999999,-0.030625000000000048,-0.030625000000000048,0.0,0.0,0.0,0.05879851647784729,3.9307508359343046e-08,145608.6686536112,158873.86475948823,77582.35676723393,164167.81732293652,163814.6464337701,73181.26115531485
246,0.615,0.0615,625.1112140493008,416.74080936618964,-208.37040468311108,-208.37040468311108,0.0,0.0,0.0,416.74080936618964,-208.37040468311108,-208.37040468311108,0.0,0.0,0.0,0.06544221047374477,-0.029823527130285687,-0.029823527130285687,0.0,0.0,0.0,0.05786816871958961,-0.031715248264399754,-0.031715248264399754,0.0,0.0,0.0,0.06150000000000009,-0.03075000000000002,-0.03075000000000002,0.0,0.0,0.0,0.06150000000000009,-0.03075000000000002,-0.03075000000000002,0.0,0.0,0.0,0.059047351836759555,3.883985755237518e-08,145532.91537447908,158855.49023774645,77606.22234382361,164164.1659227016,163816.17622928304,73185.61019340671
247,0.6175,0.061750000000000006,625.5533536882735,417.0355691255211,-208.51778456275244,-208.51778456275244,0.0,0.0,0.0,417.0355691255211,-208.51778456275244,-208.51778456275244,0.0,0.0,0.0,0.06572500227103939,-0.029941056556712642,-0.029941056556712642,0.0,0.0,0.0,0.058089179377960876,-0.0318481936939522,-0.0318481936939522,0.0,0.0,0.0,0.06175000000000003,-0.03087499999999998,-0.03087499999999998,0.0,0.0,0.0,0.06175000000000003,-0.03087499999999998,-0.03087499999999998,0.0,0.0,0.0,0.059296194794789946,3.837777740045567e-08,145457.2135792738,158837.11172671372,77630.07178348553,164160.52939582197,163817.6997329635,73189.93682850628
248,0.62,0.062,625.9937831226233,417.32918874841016,-208.66459437421318,-208.66459437421318,0.0,0.0,0.0,417.32918874841016,-208.66459437421318,-208.66459437421318,0.0,0.0,0.0,0.06600793549958761,-0.030058556604455555,-0.030058556604455555,0.0,0.0,0.0,0.058310079558624606,-0.031981172364016874,-0.031981172364016874,0.0,0.0,0.0,0.06200000000000003,-0.03100000000000002,-0.03100000000000002,0.0,0.0,0.0,0.06200000000000003,-0.03100000000000002,-0.03100000000000002,0.0,0.0,0.0,0.059545045320794875,3.7921495277259964e-08,145381.5631808791,158818.72925277273,77653.90522263986,164156.90768267607,163819.2169699135,73194.24120563059
